index,detail_url,dress_id,image_url_high_res,item_title,price
239,http://www.modcloth.com/shop/dresses/from-this-sway-forward-wedding-dress-in-white,239,http://productshots0.modcloth.net/productshots/0172/6881/cb2a2f5be493f98444bac94f96a0763b.jpg?1470170791,From This Sway Forward Wedding Dress in White,$150.00
240,http://www.modcloth.com/shop/dresses/of-the-garland-variety-dress,240,http://productshots3.modcloth.net/productshots/0172/0047/a3596a422a559abd92546bf2d1ab9b96.jpg?1468533524,Of the Garland Variety Dress,$119.99
241,http://www.modcloth.com/shop/dresses/intern-is-here-dress,241,http://productshots3.modcloth.net/productshots/0173/0127/071674f8def4899945a117330285df71.jpg?1471030841,Intern is Here Dress,$89.99
242,http://www.modcloth.com/shop/dresses/biking-through-brussels-dress-in-houndstooth,242,http://productshots0.modcloth.net/productshots/0172/6113/135c713521734b35b8bbf6148d00d149.jpg?1470071032,Biking Through Brussels Dress in Houndstooth,$99.99
243,http://www.modcloth.com/shop/dresses/just-my-typist-dress,243,http://productshots3.modcloth.net/productshots/0172/6107/5ad304a98b2d9e787def0c879fc69fc6.jpg?1470070631,Just My Typist Dress,$99.99
244,http://www.modcloth.com/shop/dresses/botanical-breakfast-dress-in-throwback-stripes,244,http://productshots3.modcloth.net/productshots/0170/5711/49b6670afb1c62950919b2a89ed8d900.jpg?1464987944,Botanical Breakfast Dress in Throwback Stripes,$59.99
245,http://www.modcloth.com/shop/dresses/two-become-fun-dress,245,http://productshots1.modcloth.net/productshots/0172/6339/992aa6f602b6a0db38859d65c7e55a81.jpg?1470079773,Two Become Fun Dress,$69.99
246,http://www.modcloth.com/shop/dresses/what-ve-you-got-to-ruche-dress-in-navy,246,http://productshots3.modcloth.net/productshots/0171/8731/7580371d4850ec2064afd7bfe4eaafba.jpg?1468349636,What've You Got to Ruche? Dress in Navy,$59.99
247,http://www.modcloth.com/shop/dresses/prairie-tale-dress,247,http://productshots0.modcloth.net/productshots/0171/7619/794e7b8813a6d453a9bb7040876b43c8.jpg?1467923453,Prairie Tale Dress,$69.99
248,http://www.modcloth.com/shop/dresses/marseille-of-relief-dress,248,http://productshots3.modcloth.net/productshots/0171/7421/b83268db972abeda6770e7d2890bd130.jpg?1467922671,Marseille of Relief Dress,$59.99
249,http://www.modcloth.com/shop/dresses/boundless-fascination-dress,249,http://productshots1.modcloth.net/productshots/0166/7651/07ba879604ac129b7a7725eb4950a3f0.jpg?1455833852,Boundless Fascination Dress,$175.00
250,http://www.modcloth.com/shop/dresses/fest-of-luck-dress,250,http://productshots0.modcloth.net/productshots/0172/6367/c92d953624bab540e82ceb78da6059ea.jpg?1470079846,Fest of Luck Dress,$54.99
251,http://www.modcloth.com/shop/dresses/henley-given-moment-dress,251,http://productshots1.modcloth.net/productshots/0172/6333/5a7ac991742128d35001af3cdd196698.jpg?1470079757,Henley Given Moment Dress,$64.99
252,http://www.modcloth.com/shop/dresses/love-the-wine-you-re-with-dress,252,http://productshots1.modcloth.net/productshots/0171/9201/2cc095b69de8c05f7736efa752d1d222.jpg?1468442711,Love the Wine You're With Dress,$94.99
253,http://www.modcloth.com/shop/dresses/limn-and-proper-dress,253,http://productshots1.modcloth.net/productshots/0168/2985/914165d833e663d423d2c41e80eb16d2.jpg?1459281102,Limn and Proper Dress,$99.99
254,http://www.modcloth.com/shop/dresses/draw-a-shine-in-the-sand-dress,254,http://productshots0.modcloth.net/productshots/0171/6645/58dbcdb53be6ec510b3d53e3abca7c29.jpg?1467754742,Draw a Shine in the Sand Dress,$199.99
255,http://www.modcloth.com/shop/dresses/day-on-the-bay-dress,255,http://productshots3.modcloth.net/productshots/0171/8261/961105676766d83b0492198a9c586dbd.jpg?1468013383,Day on the Bay Dress,$64.99
256,http://www.modcloth.com/shop/dresses/lady-love-song-dress-in-black-dots,256,http://productshots1.modcloth.net/productshots/0172/5037/360b73098ec10d4019741105b9239db3.jpg?1469717764,Lady Love Song Dress in Black Dots,$99.99
257,http://www.modcloth.com/shop/dresses/the-neighborly-way-dress,257,http://productshots1.modcloth.net/productshots/0172/6317/c4210686cd383d4280bd5ac31b5251c4.jpg?1470079709,The Neighborly Way Dress,$59.99
258,http://www.modcloth.com/shop/dresses/understate-the-obvious-sweater-dress,258,http://productshots2.modcloth.net/productshots/0172/2187/c95a154c6feccb09811b754f496dbc7c.jpg?1469108017,Understate the Obvious Sweater Dress,$69.99
259,http://www.modcloth.com/shop/dresses/filled-to-the-trim-dress,259,http://productshots2.modcloth.net/productshots/0172/4963/ffa3b0dc8e7010b24bb6f1e869365a32.jpg?1469717269,Filled to the Trim Dress,$89.99
260,http://www.modcloth.com/shop/dresses/campus-champion-dress-in-burgundy,260,http://productshots0.modcloth.net/productshots/0172/5397/b5deabcbf09ecabe85c0f9657b853b70.jpg?1469741413,Campus Champion Dress in Burgundy,$54.99
261,http://www.modcloth.com/shop/dresses/talking-bout-my-delegation-dress-in-wine,261,http://productshots2.modcloth.net/productshots/0172/2751/187812792ca1e842831e31927c06bda6.jpg?1469226369,Talking 'Bout My Delegation Dress in Wine,$59.99
262,http://www.modcloth.com/shop/dresses/ever-adulatory-dress,262,http://productshots3.modcloth.net/productshots/0172/4453/c635b07c2e4bce63d00bc199546a8b06.jpg?1469657913,Ever Adulatory Dress,$69.99
263,http://www.modcloth.com/shop/dresses/woods-to-the-wise-dress-in-olive,263,http://productshots3.modcloth.net/productshots/0172/2567/a24acfb4c71fea19c0c04f2e10e7083e.jpg?1469201265,Woods to the Wise Dress in Olive,$59.99
264,http://www.modcloth.com/shop/dresses/it-s-just-my-sophistication-dress,264,http://productshots3.modcloth.net/productshots/0171/8619/fa769717eebb4c6663350326f2dbb886.jpg?1468267366,It's Just My Sophistication Dress,$74.99
265,http://www.modcloth.com/shop/dresses/best-of-the-fresh-dress-in-forest,265,http://productshots2.modcloth.net/productshots/0170/2921/cab3a7e3ae1d840305b86ec44afff698.jpg?1464204017,Best of the Fresh Dress in Forest,$59.99
266,http://www.modcloth.com/shop/dresses/it-s-fleur-the-best-dress-in-stem,266,http://productshots2.modcloth.net/productshots/0170/4805/54766e5199138516716775b2bb457eb7.jpg?1464896376,It's Fleur the Best Dress in Stem,$59.99
267,http://www.modcloth.com/shop/dresses/collar-id-dress-in-yellow,267,http://productshots2.modcloth.net/productshots/0172/6793/e3d71536cbc4d28f906f5b674a036ec4.jpg?1470169319,Collar ID Dress in Yellow,$149.99
268,http://www.modcloth.com/shop/dresses/round-trip-recipient-dress,268,http://productshots2.modcloth.net/productshots/0171/6713/5e2761a0ed1f833d1eb177bb8b774273.jpg?1467839111,Round-Trip Recipient Dress,$64.99
269,http://www.modcloth.com/shop/dresses/come-into-fasten-dress,269,http://productshots2.modcloth.net/productshots/0172/6943/097780654ad067f7dc1d6561329cf59d.jpg?1470171033,Come Into Fasten Dress,$89.99
270,http://www.modcloth.com/shop/dresses/i-come-in-pleats-dress,270,http://productshots2.modcloth.net/productshots/0172/6951/6b05c67ff5aa39276c2c9c5146cf5c94.jpg?1470171063,I Come in Pleats Dress,$79.99
271,http://www.modcloth.com/shop/dresses/bride-and-joy-wedding-dress-in-white,271,http://productshots2.modcloth.net/productshots/0172/8469/9ed4888f89511fbbc5f4520d4133f419.jpg?1470433377,Bride and Joy Wedding Dress in White,$325.00
272,http://www.modcloth.com/shop/dresses/that-s-my-jam-dress-in-basil,272,http://productshots0.modcloth.net/productshots/0171/9627/f61a39def0513e3d7e26f072e76e3aac.jpg?1468508169,That's My Jam Dress in Basil,$59.99
273,http://www.modcloth.com/shop/dresses/won-t-you-be-my-tailor-dress,273,http://productshots2.modcloth.net/productshots/0172/3189/2bfa3d89a7479fc258d3942e363dd542.jpg?1469463113,Won't You Be My Tailor? Dress,$79.99
274,http://www.modcloth.com/shop/dresses/muse-wisely-dress,274,http://productshots1.modcloth.net/productshots/0172/6677/d189d8dc377604e35825632b6da4aec6.jpg?1470166515,Muse Wisely Dress,$69.99
275,http://www.modcloth.com/shop/dresses/feeling-pretty-witty-and-gala-dress,275,http://productshots0.modcloth.net/productshots/0172/6145/29fd37994e9460b74652d9bcaf2f7757.jpg?1470075479,"Feeling Pretty, Witty, and Gala Dress",$249.99
276,http://www.modcloth.com/shop/dresses/lady-love-song-dress-in-ruby,276,http://productshots0.modcloth.net/productshots/0166/4861/f5406ca84eb998e19ba0f4668f729b6d.jpg?1455220691,Lady Love Song Dress in Ruby,$89.99
277,http://www.modcloth.com/shop/dresses/strikingly-ladylike-dress,277,http://productshots1.modcloth.net/productshots/0171/7579/4c8cb0d1463004a5c382ac0497675dc2.jpg?1467923341,Strikingly Ladylike Dress,$169.99
278,http://www.modcloth.com/shop/dresses/starlet-s-web-dress-in-mint,278,http://productshots1.modcloth.net/productshots/0165/7063/c70e71d7929f7365643f0b39eeddea3a.jpg?1453157347,Starlet's Web Dress in Mint,$69.99
279,http://www.modcloth.com/shop/dresses/what-goes-around-calms-around-dress,279,http://productshots1.modcloth.net/productshots/0171/7971/713b498771bd46202a316a9f3b0c7836.jpg?1468003871,"What Goes Around, Calms Around Dress",$59.99
280,http://www.modcloth.com/shop/dresses/estate-celebration-dress,280,http://productshots0.modcloth.net/productshots/0171/8575/3a12068f9b5c5bcb392f60ab62376b31.jpg?1468267183,Estate Celebration Dress,$159.99
281,http://www.modcloth.com/shop/dresses/oh-my-gosh-dress-in-pinecone,281,http://productshots3.modcloth.net/productshots/0172/0417/85236c8f94dea2a112909dc5a3dfbf36.jpg?1468617645,Oh My Gosh Dress in Pinecone,$59.99
282,http://www.modcloth.com/shop/dresses/the-host-important-part-dress,282,http://productshots2.modcloth.net/productshots/0172/6155/f317121847f354e80e0dfd30243f6bbc.jpg?1470075485,The Host Important Part Dress,$179.99
283,http://www.modcloth.com/shop/dresses/rustic-reverence-dress,283,http://productshots1.modcloth.net/productshots/0172/0481/927e748a04d71804cebec6f2e39e602c.jpg?1468617859,Rustic Reverence Dress,$59.99
284,http://www.modcloth.com/shop/dresses/give-and-take-fancy-dress,284,http://productshots1.modcloth.net/productshots/0172/0927/f6f501be63f78f703a3055ea0740176c.jpg?1468878283,Give and Take Fancy Dress,$59.99
285,http://www.modcloth.com/shop/dresses/i-love-your-dress-in-plum,285,http://productshots1.modcloth.net/productshots/0171/5701/b85bd6657832ca38735314648637dfb7.jpg?1467401525,I Love Your Dress in Plum,$54.99
286,http://www.modcloth.com/shop/dresses/pretty-packages-dress-in-navy-stripes,286,http://productshots3.modcloth.net/productshots/0164/0321/cf04b2616567b842f97aa60caee16bfb.jpg?1446760757,Pretty Packages Dress in Navy Stripes,$64.99
287,http://www.modcloth.com/shop/dresses/windy-city-dress-in-navy,287,http://productshots1.modcloth.net/productshots/0168/2203/f75937075803c0df43d18bf455a6b393.jpg?1458935331,Windy City Dress in Navy,$75.00
288,http://www.modcloth.com/shop/dresses/playful-of-wonder-dress-in-black-plaid,288,http://productshots0.modcloth.net/productshots/0172/1679/b952e3122524b7960185e140cfebdb41.jpg?1469053300,Playful of Wonder Dress in Black Plaid,$69.99
289,http://www.modcloth.com/shop/dresses/outdoor-appreciators-guild-sweater-dress,289,http://productshots0.modcloth.net/productshots/0172/5163/1d5719add6eba7327d8507dcfe5ecad6.jpg?1469740560,Outdoor Appreciators Guild Sweater Dress,$59.99
290,http://www.modcloth.com/shop/dresses/blithe-as-we-know-it-dress,290,http://productshots2.modcloth.net/productshots/0172/3245/e21b92676f0aee67771ec47f891abcfe.jpg?1469463320,Blithe as We Know It Dress,$69.99
291,http://www.modcloth.com/shop/dresses/at-fierce-value-dress,291,http://productshots3.modcloth.net/productshots/0171/5353/4a8076c3a5a4c8160228e2e230b51660.jpg?1467387671,At Fierce Value Dress,$79.99
292,http://www.modcloth.com/shop/dresses/shimmy-all-you-got-dress,292,http://productshots3.modcloth.net/productshots/0169/8161/8022479584c127dd4925d832e0f0d4f3.jpg?1463082475,Shimmy All You Got Dress,$69.99
293,http://www.modcloth.com/shop/dresses/romantic-resplendence-maxi-dress-in-purple,293,http://productshots2.modcloth.net/productshots/0172/6309/c61cb95147f927965ab12f2e79a83440.jpg?1470079691,Romantic Resplendence Maxi Dress in Purple,$74.99
294,http://www.modcloth.com/shop/dresses/slow-dance-splendor-wedding-dress-in-white,294,http://productshots2.modcloth.net/productshots/0168/5671/5a3ce1ba5c9f6953db1c1d789366d0d6.jpg?1459957004,Slow Dance Splendor Wedding Dress in White,$175.00
295,http://www.modcloth.com/shop/dresses/the-dancer-to-your-questions-dress-in-blue-plaid,295,http://productshots2.modcloth.net/productshots/0170/4853/bdf90ab06f5130f1ab9bd79980213129.jpg?1464896520,The Dancer to Your Questions Dress in Blue Plaid,$69.99
296,http://www.modcloth.com/shop/dresses/twist-the-girl-maxi-dress,296,http://productshots3.modcloth.net/productshots/0172/6357/e1094c25f18afb93ab36c29085e40bdd.jpg?1470079822,Twist the Girl Maxi Dress,$69.99
297,http://www.modcloth.com/shop/dresses/daytrip-darling-dress-in-parfum,297,http://productshots3.modcloth.net/productshots/0171/6381/95734c07329518a69701e953fe756432.jpg?1467753854,Daytrip Darling Dress in Parfum,$99.99
298,http://www.modcloth.com/shop/dresses/careful-what-you-lavish-for-dress-in-steel,298,http://productshots1.modcloth.net/productshots/0171/7569/de2d1b270a35bab0c0141ba29cdc16ed.jpg?1467923277,Careful What You Lavish For Dress in Steel,$150.00
299,http://www.modcloth.com/shop/dresses/splendid-celebrations-wedding-dress-in-ivory,299,http://productshots2.modcloth.net/productshots/0168/1263/b1b2c1eca6fbe1a79e74a1d63af1556e.jpg?1458769047,Splendid Celebrations Wedding Dress in Ivory,$200.00
300,http://www.modcloth.com/shop/dresses/midtown-martinis-sweater-dress,300,http://productshots3.modcloth.net/productshots/0172/2047/56c484ec924a4e61e5f50c7a46bb87cb.jpg?1469055912,Midtown Martinis Sweater Dress,$59.99
301,http://www.modcloth.com/shop/dresses/smoothie-enthusiast-dress-in-olive,301,http://productshots1.modcloth.net/productshots/0171/0457/1c306f0464c073c0bfcec9b1a4dd7b37.jpg?1466460551,Smoothie Enthusiast Dress in Olive,$59.99
302,http://www.modcloth.com/shop/dresses/courageous-courtship-dress,302,http://productshots3.modcloth.net/productshots/0169/9563/e5ebcca3696feb6ba9002c69029bc858.jpg?1463431984,Courageous Courtship Dress,$99.99
303,http://www.modcloth.com/shop/dresses/lots-of-luxe-maxi-dress,303,http://productshots3.modcloth.net/productshots/0172/1359/42ec4ea4c27ad58da8c7a7ceaa4700f4.jpg?1468960068,Lots of Luxe Maxi Dress,$229.99
304,http://www.modcloth.com/shop/dresses/isle-check-it-out-dress-in-magenta-blooms,304,http://productshots0.modcloth.net/productshots/0172/9119/9994aa1d37548886a07608b741d83dae.jpg?1470694833,Isle Check It Out Dress in Magenta Blooms,$69.99
305,http://www.modcloth.com/shop/dresses/chic-myself-and-i-dress-in-noir,305,http://productshots0.modcloth.net/productshots/0172/6835/737404969f9377de85122f7136c933d5.jpg?1470170668,"Chic, Myself, and I Dress in Noir",$119.99
306,http://www.modcloth.com/shop/dresses/having-a-ruffle-day-dress,306,http://productshots3.modcloth.net/productshots/0172/6679/d77a5b5967c589e403d25ea84e69a518.jpg?1470166521,Having a Ruffle Day Dress,$84.99
307,http://www.modcloth.com/shop/dresses/happy-hosting-dress-in-marigold,307,http://productshots0.modcloth.net/productshots/0172/5425/76594032ad4c551a56f39b37e3a6bf10.jpg?1469741540,Happy Hosting Dress in Marigold,$59.99
308,http://www.modcloth.com/shop/dresses/dublin-feature-dress,308,http://productshots3.modcloth.net/productshots/0170/3701/9475310f51344ef43e68a11217ec1543.jpg?1464382095,Dublin Feature Dress,$64.99
309,http://www.modcloth.com/shop/dresses/terrace-entertaining-maxi-dress,309,http://productshots0.modcloth.net/productshots/0172/8853/af881868e3eceb214c1988f64edcd1f5.jpg?1470693598,Terrace Entertaining Maxi Dress,$79.99
310,http://www.modcloth.com/shop/dresses/everywhere-you-flow-dress-in-navy,310,http://productshots0.modcloth.net/productshots/0172/8997/ebd4b78559da1ef2971c174de4936ffd.jpg?1470694161,Everywhere You Flow Dress in Navy,$59.99
311,http://www.modcloth.com/shop/dresses/painted-love-dress,311,http://productshots0.modcloth.net/productshots/0170/3339/9cba2a3b11ce4c027c0901f8c8ca45fd.jpg?1464360593,Painted Love Dress,$119.99
312,http://www.modcloth.com/shop/dresses/in-delight-of-recent-events-dress,312,http://productshots1.modcloth.net/productshots/0169/9573/e23735bbcb41dd03ef2cce0d429038a4.jpg?1463432117,In Delight of Recent Events Dress,$99.99
313,http://www.modcloth.com/shop/dresses/ruffle-and-bustle-dress,313,http://productshots2.modcloth.net/productshots/0172/6643/18e6e064b71b5a406ad0e673fb4cecd0.jpg?1470166452,Ruffle and Bustle Dress,$69.99
314,http://www.modcloth.com/shop/dresses/cafe-chronicles-dress,314,http://productshots0.modcloth.net/productshots/0173/8753/7bd057016e21b2250432426eeaf6811c.jpg?1473451649,Cafe Chronicles Dress,$54.99
315,http://www.modcloth.com/shop/dresses/thrilling-resilience-dress,315,http://productshots3.modcloth.net/productshots/0169/8169/4bf7b518a356e4b4a968bf53bfe2a013.jpg?1463082505,Thrilling Resilience Dress,$99.99
316,http://www.modcloth.com/shop/dresses/sartorial-samba-dress,316,http://productshots3.modcloth.net/productshots/0172/5239/9b6a624cae268cba998b749b3f21e55e.jpg?1469740842,Dresses - Sartorial Samba Dress,$69.99
317,http://www.modcloth.com/shop/dresses/ties-to-the-occasion-dress-in-lavender,317,http://productshots0.modcloth.net/productshots/0172/5565/a08204c1df753918edab3fbe3169a09e.jpg?1469808926,Dresses - Ties to the Occasion Dress in Lavender,$125.00
318,http://www.modcloth.com/shop/dresses/breezy-morning-stroll-dress,318,http://productshots3.modcloth.net/productshots/0168/1883/3d74b4da9d5b096dc45782a5591c0f09.jpg?1458857731,Dresses - Breezy Morning Stroll Dress,$49.99
319,http://www.modcloth.com/shop/dresses/delicate-duet-dress,319,http://productshots0.modcloth.net/productshots/0172/9345/21589d54f16e32e8b35e13f52d305333.jpg?1470773554,Dresses - Delicate Duet Dress,$59.99
320,http://www.modcloth.com/shop/dresses/food-district-date-dress,320,http://productshots2.modcloth.net/productshots/0172/7343/3de3f8ceaefa9f8cbd4ecb45e826c73d.jpg?1470263591,Dresses - Food District Date Dress,$69.99
321,http://www.modcloth.com/shop/dresses/cantata-for-now-dress,321,http://productshots2.modcloth.net/productshots/0171/7591/d47c3a020d8fdf10ba45b7d14a6e143d.jpg?1467923367,Dresses - Cantata for Now Dress,$199.99
322,http://www.modcloth.com/shop/dresses/lanai-must-be-dreaming-dress-in-crimson-floral,322,http://productshots1.modcloth.net/productshots/0172/9161/76c4d3c56a5be1de7958d385cd0cc288.jpg?1470773067,Dresses - Lanai Must Be Dreaming Dress in Crimson Floral,$59.99
323,http://www.modcloth.com/shop/dresses/brave-new-whirl-maxi-dress-in-fern,323,http://productshots3.modcloth.net/productshots/0172/6779/3d2e8b8bb7ec055ba351c72492cecdee.jpg?1470169190,Dresses - Brave New Whirl Maxi Dress in Fern,$125.00
324,http://www.modcloth.com/shop/dresses/blue-skies-for-me-dress,324,http://productshots0.modcloth.net/productshots/0172/0883/104e5b3b86e0c81455394d518680340e.jpg?1468878170,Dresses - Blue Skies for Me Dress,$74.99
325,http://www.modcloth.com/shop/dresses/luck-be-a-lady-dress-in-black,325,http://productshots1.modcloth.net/productshots/0167/8021/92c168172f7e06cc1cc17dff6d069869.jpg?1458076393,Dresses - Luck Be a Lady Dress in Black,$79.99
326,http://www.modcloth.com/shop/dresses/choosing-ciders-dress,326,http://productshots2.modcloth.net/productshots/0170/5343/1499a2b0069c11374febe3a70aa27e81.jpg?1464981565,Dresses - Choosing Ciders Dress,$64.99
327,http://www.modcloth.com/shop/dresses/bridesmaid-for-each-other-dress,327,http://productshots1.modcloth.net/productshots/0170/4251/a9470987d69379c37fa26f024cacbb30.jpg?1464795357,Dresses - Bridesmaid for Each Other Dress,$100.00
328,http://www.modcloth.com/shop/dresses/flirty-for-eternity-dress,328,http://productshots2.modcloth.net/productshots/0165/8963/e1399a22599375f6e3e8983030abb6d8.jpg?1453846333,Dresses - Flirty for Eternity Dress,$149.99
329,http://www.modcloth.com/shop/dresses/blockbuster-debut-dress,329,http://productshots0.modcloth.net/productshots/0170/7619/c8cbb9b6f456353a05a946f198c21f3d.jpg?1465834952,Dresses - Blockbuster Debut Dress,$179.99
330,http://www.modcloth.com/shop/dresses/i-rest-my-grace-dress-in-abstract-chevron,330,http://productshots2.modcloth.net/productshots/0169/7105/2e09099d9d265b338458de228ea189b1.jpg?1462914413,Dresses - I Rest My Grace Dress in Abstract Chevron,$64.99
331,http://www.modcloth.com/shop/dresses/a-flair-assumption-dress,331,http://productshots1.modcloth.net/productshots/0170/8737/b16babea45267165d08ce74f6407d624.jpg?1466025487,Dresses - A Flair Assumption Dress,$129.99
332,http://www.modcloth.com/shop/dresses/custom-cocktails-dress,332,http://productshots0.modcloth.net/productshots/0170/9457/d3a625d971c7fee32be4513fc885fb49.jpg?1466101182,Dresses - Custom Cocktails Dress,$129.99
333,http://www.modcloth.com/shop/dresses/dabble-in-dreamy-dress,333,http://productshots2.modcloth.net/productshots/0170/9331/72606773197b05e9275a7efaf73073ec.jpg?1466100824,Dresses - Dabble in Dreamy Dress,$79.99
334,http://www.modcloth.com/shop/dresses/sundown-for-anything-maxi-dress-in-cool,334,http://productshots2.modcloth.net/productshots/0170/9345/6355a3324344497a6593727301ae93fd.jpg?1466100852,Dresses - Sundown for Anything Maxi Dress in Cool,$79.99
335,http://www.modcloth.com/shop/dresses/heart-of-glasgow-dress,335,http://productshots2.modcloth.net/productshots/0170/8577/2205e7c592dfe26e422cddd59436a7f2.jpg?1466024868,Dresses - Heart of Glasgow Dress,$74.99
336,http://www.modcloth.com/shop/dresses/on-a-hibiscus-note-dress,336,http://productshots3.modcloth.net/productshots/0170/9723/849af0cca11f2ffd577be9366dd70d4a.jpg?1466189205,Dresses - On a Hibiscus Note Dress,$69.99
337,http://www.modcloth.com/shop/dresses/bright-the-good-bright-dress,337,http://productshots3.modcloth.net/productshots/0170/9319/5ee24c5f20c20a1dfb5f65a131e5e30b.jpg?1466094904,Dresses - Bright the Good Bright Dress,$64.99
338,http://www.modcloth.com/shop/dresses/aglow-with-gusto-dress-in-black,338,http://productshots1.modcloth.net/productshots/0170/9785/f28a707d29bc631536244dc6caf24ac9.jpg?1466189542,Dresses - Aglow with Gusto Dress in Black,$69.99
339,http://www.modcloth.com/shop/dresses/still-life-lessons-dress,339,http://productshots0.modcloth.net/productshots/0170/9707/21a66b39d91386840c67e6915bbdba03.jpg?1466189191,Dresses - Still Life Lessons Dress,$74.99
340,http://www.modcloth.com/shop/dresses/farmhouse-fete-dress,340,http://productshots0.modcloth.net/productshots/0171/0465/57ed9a2f6263525a5bff93f5f0d61dcb.jpg?1466460589,Dresses - Farmhouse Fete Dress,$59.99
341,http://www.modcloth.com/shop/dresses/beloved-bakery-dress,341,http://productshots0.modcloth.net/productshots/0171/0441/5cbfc5f04c36b1a80e01224bf9022d41.jpg?1466460452,Dresses - Beloved Bakery Dress,$84.99
342,http://www.modcloth.com/shop/dresses/midnight-in-terrace-dress,342,http://productshots3.modcloth.net/productshots/0169/9999/7a821ebc9abc7e0fbba45dadecf70e31.jpg?1463521564,Dresses - Midnight in Terrace Dress,$79.99
343,http://www.modcloth.com/shop/dresses/shimmy-some-truth-dress,343,http://productshots0.modcloth.net/productshots/0170/9939/0a3f3ba3038eb1bfa6150771dadc19c8.jpg?1466196074,Dresses - Shimmy Some Truth Dress,$129.99
344,http://www.modcloth.com/shop/dresses/reunion-is-strength-dress,344,http://productshots2.modcloth.net/productshots/0171/0475/136172451472373363bf15c21f464780.jpg?1466460617,Dresses - Reunion is Strength Dress,$59.99
345,http://www.modcloth.com/shop/dresses/best-budapest-maxi-dress,345,http://productshots0.modcloth.net/productshots/0170/5149/a89eeeb51c989da4db631ea46c00a8d9.jpg?1464902140,Dresses - Best Budapest Maxi Dress,$69.99
346,http://www.modcloth.com/shop/dresses/color-number-ten-maxi-dress,346,http://productshots2.modcloth.net/productshots/0169/9687/3f03a09ddadd37890b5767adab8fd3bd.jpg?1463432474,Dresses - Color Number Ten Maxi Dress,$74.99
347,http://www.modcloth.com/shop/dresses/archivist-apprentice-dress-in-blooms,347,http://productshots2.modcloth.net/productshots/0171/1243/657fb8dc57b4c7b5897bc6ed6f128338.jpg?1466545700,Dresses - Archivist Apprentice Dress in Blooms,$69.99
348,http://www.modcloth.com/shop/dresses/local-lunch-dress,348,http://productshots3.modcloth.net/productshots/0171/7431/20a3549848014f606ef1b6c41df65244.jpg?1467922698,Dresses - Local Lunch Dress,$64.99
349,http://www.modcloth.com/shop/dresses/unparalleled-imagination-maxi-dress,349,http://productshots0.modcloth.net/productshots/0171/0451/69dc8cfb7525487ef26fa574b3640f7d.jpg?1466460530,Dresses - Unparalleled Imagination Maxi Dress,$79.99
350,http://www.modcloth.com/shop/dresses/watch-and-yearn-dress,350,http://productshots2.modcloth.net/productshots/0170/5597/405e2f1222549dd4d236c146be8dd1e5.jpg?1464987431,Dresses - Watch and Yearn Dress,$59.99
351,http://www.modcloth.com/shop/dresses/better-than-the-fest-dress,351,http://productshots3.modcloth.net/productshots/0171/0535/1d4a003529ba96b0b0e621ebdca46bab.jpg?1466460805,Dresses - Better than the Fest Dress,$64.99
352,http://www.modcloth.com/shop/dresses/rustic-update-dress,352,http://productshots1.modcloth.net/productshots/0170/3451/f97b8a820072b2e98edf0f537a37f92f.jpg?1464377493,Dresses - Rustic Update Dress,$69.99
353,http://www.modcloth.com/shop/dresses/off-to-a-great-art-dress,353,http://productshots1.modcloth.net/productshots/0171/0275/ecdba2baefc98550f50dce866165ab61.jpg?1466440895,Dresses - Off to a Great Art Dress,$64.99
354,http://www.modcloth.com/shop/dresses/all-high-tea-then-dress,354,http://productshots1.modcloth.net/productshots/0171/1783/cbf6a107ba6bcc797e5c3b64d9c12954.jpg?1466696829,"Dresses - All High Tea, Then! Dress",$159.99
355,http://www.modcloth.com/shop/dresses/hello-brick-road-dress,355,http://productshots1.modcloth.net/productshots/0170/5033/15089dba01d6c6e29a672c170863e150.jpg?1464899535,Dresses - Hello Brick Road Dress,$59.99
356,http://www.modcloth.com/shop/dresses/the-way-love-grows-dress-in-midnight,356,http://productshots3.modcloth.net/productshots/0171/1733/6623c8bac9f259f909e52529309c5d02.jpg?1466696672,Dresses - The Way Love Grows Dress in Midnight,$150.00
357,http://www.modcloth.com/shop/dresses/the-more-the-mariner-dress,357,http://productshots1.modcloth.net/productshots/0170/8589/4033f15f0eebfd797f4278a1deb88eae.jpg?1466024895,Dresses - The More the Mariner Dress,$64.99
358,http://www.modcloth.com/shop/dresses/friendship-feast-dress,358,http://productshots3.modcloth.net/productshots/0171/1727/03a93144613206d545452dcd2cb24579.jpg?1466696653,Dresses - Friendship Feast Dress,$179.99
359,http://www.modcloth.com/shop/dresses/chip-off-the-ol-block-party-dress,359,http://productshots3.modcloth.net/productshots/0170/9399/92e3a246a3de5568126327bdd40656b6.jpg?1466101004,Dresses - Chip Off the Ol' Block Party Dress,$64.99
360,http://www.modcloth.com/shop/dresses/the-best-of-papyrus-maxi-dress,360,http://productshots1.modcloth.net/productshots/0171/1169/792540da5e163f381a0438e4e76189b7.jpg?1466545575,Dresses - The Best of Papyrus Maxi Dress,$79.99
361,http://www.modcloth.com/shop/dresses/afternoon-at-the-aviary-maxi-dress,361,http://productshots1.modcloth.net/productshots/0171/2285/d423c9681b38974ad4bda806ac68f837.jpg?1466800847,Dresses - Afternoon at the Aviary Maxi Dress,$69.99
